code,name,new_price,pre_close,change_rate,high,low,volume,amount,turnover,industry,area,macd_golden,kdj_golden,break_ma5,break_ma10,break_ma20,upper_volume,down_volume,upside_volume,reversing_hammer,win_3d,win_5d,win_10d,change_3d,change_5d,change_10d,technical_score,signals,trend
301551,无线传媒,33.94,34.93,-2.83,34.7,33.91,20496,69880973,1.33,广播电视,河北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.9,-7.34,-0.96,0,[],弱势
301552,科力装备,39.8,40.35,-1.36,40.23,39.47,3778,15058659,1.59,汽车,河北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.63,-0.95,-0.75,0,[],弱势
301555,惠柏新材,37.2,38.67,-3.8,38.19,37.19,15306,57572244,3.17,合成纤维及树脂,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.29,-2.85,8.8,0,[],弱势
301558,三态股份,8.82,9.13,-3.4,9.01,8.81,58905,52447685,2.69,互联网商务,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.71,-4.55,-2.97,0,[],弱势
301559,中集环科,18.6,18.26,1.86,18.8,17.98,27230,50289776,3.03,通用设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.48,4.03,4.79,10,[],温和
301560,众捷汽车,42.35,42.95,-1.4,43.89,41.82,10452,44804818,4.3,汽车,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.98,15.46,12.93,20,[],强势
301563,云汉芯城,155.88,162.83,-4.27,159.85,155.72,5620,88496593,4.03,互联网商务,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.95,-3.09,-3.81,0,[],弱势
301566,达利凯普,26.69,26.86,-0.63,27.24,26.3,63100,168457680,3.04,电子元件,辽宁省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.26,19.26,24.26,10,[],温和
301567,贝隆精密,50.49,53.79,-6.13,52.93,50.4,14419,74074614,6.79,电子元件,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.89,3.46,6.43,0,[],弱势
301568,思泰克,54.87,54.65,0.4,55.19,53.03,13288,72408603,2.79,电子设备制造,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.31,7.91,13.7,10,[],温和
301571,国科天成,60.11,59.05,1.8,60.8,59.0,23364,140180813,1.96,光电子器件,北京,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.98,8.97,10.48,45,['MACD金叉'],强势
301577,美信科技,63.71,62.35,2.18,64.8,61.52,7957,50237164,4.22,电子元件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.64,1.66,3.98,10,[],温和
301578,辰奕智能,36.4,36.98,-1.57,36.84,36.18,2988,10897183,1.29,电子器件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.11,-0.3,0.72,0,[],弱势
301580,爱迪特,90.57,87.0,4.1,95.0,85.8,34691,314693980,4.82,医疗器械,河北省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',19.49,42.52,76.89,45,['放量上涨'],极强
301581,黄山谷捷,50.51,51.28,-1.5,51.08,50.26,2382,12045849,0.49,汽车,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.35,-0.45,-0.41,0,[],弱势
301584,建发致新,28.32,28.99,-2.31,28.68,28.29,6803,19338322,1.35,医疗器械,上海,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.31,-0.21,-3.38,25,['MACD金叉'],弱势
301585,蓝宇股份,31.02,31.63,-1.93,31.39,30.83,4009,12479940,0.59,化学制品,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.67,-1.52,-3.99,0,[],弱势
301586,佳力奇,52.76,52.08,1.31,53.0,51.78,7978,41923892,1.51,航空航天装备,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.77,4.25,5.6,10,[],温和
301587,中瑞股份,24.55,25.11,-2.23,25.02,24.45,5781,14257198,0.79,金属制品,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.19,-1.76,-0.04,0,[],弱势
301588,美新科技,23.94,24.71,-3.12,24.62,23.9,9953,24066152,1.36,化学制品,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-8.87,-7.67,2.18,0,[],弱势
301589,诺瓦星云,181.67,185.6,-2.12,183.7,181.03,1996,36331709,0.58,计算机硬件,陕西省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.04,0.87,2.33,35,['MACD金叉'],温和
301590,优优绿能,201.33,197.7,1.84,203.95,194.02,1691,33728040,1.97,其他电气设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.38,4.27,4.46,10,[],温和
301591,肯特股份,49.22,49.72,-1.01,49.76,48.61,5385,26448248,1.59,化学制品,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.05,3.97,2.54,10,[],温和
301592,六九一二,125.0,119.49,4.61,126.0,122.39,10118,125934601,4.33,地面装备,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.86,6.76,6.36,10,[],温和
301595,太力科技,59.97,60.8,-1.37,60.79,59.3,5821,34881769,2.39,橡胶制品,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.51,2.41,13.64,0,[],弱势
301596,瑞迪智驱,72.08,74.44,-3.17,74.05,71.8,3532,25595872,1.13,通用设备,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.03,-4.1,-1.22,0,[],弱势
301598,博科测试,66.82,67.7,-1.3,67.28,66.42,1359,9076092,0.77,汽车,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.19,1.23,0.63,0,[],弱势
301600,慧翰股份,124.14,125.61,-1.17,125.11,123.09,1625,20152447,0.5,电子设备制造,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.74,-0.44,0.14,0,[],弱势
301601,惠通科技,28.25,28.5,-0.88,28.47,28.15,2506,7075556,0.3,专用设备,江苏省,1,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.81,0.82,-0.63,40,"['MACD金叉', '均线突破(突破10日线)']",弱势
301602,超研股份,21.62,21.83,-0.96,21.74,21.45,5673,12223050,0.27,专用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.52,-2.39,-2.66,0,[],弱势
301603,乔锋智能,74.58,75.01,-0.57,75.21,73.51,4429,32917170,1.17,通用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.16,6.3,10.08,20,[],强势
301606,绿联科技,66.15,68.11,-2.88,67.9,66.12,8593,57352738,0.39,消费电子设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-6.46,0.64,4.21,0,[],弱势
301607,富特科技,49.66,49.36,0.61,50.0,48.35,9849,48525634,0.88,汽车,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.47,-0.58,-3.52,10,[],温和
301608,博实结,93.4,94.55,-1.22,94.68,92.95,2740,25640313,0.69,电子设备制造,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.16,0.23,2.31,0,[],弱势
301609,山大电力,50.12,50.0,0.24,50.76,48.98,10557,52712953,2.88,其他电气设备,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.31,5.63,4.42,10,[],温和
301613,新铝时代,50.27,51.01,-1.45,50.71,49.9,3695,18568958,0.44,汽车,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.84,-1.84,0.34,0,[],弱势
301616,浙江华业,52.91,53.78,-1.62,53.54,52.91,3113,16566503,1.56,通用设备,浙江省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.67,2.04,0.67,35,['MACD金叉'],温和
301617,博苑股份,71.64,72.4,-1.05,73.18,71.02,3445,24807306,0.65,化学制品,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.86,-2.72,-5.58,0,[],弱势
301622,英思特,70.21,72.35,-2.96,71.4,69.98,8471,59804841,1.35,金属非金属新材料,内蒙古自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.01,1.74,8.0,0,[],弱势
301626,苏州天脉,229.23,197.5,16.07,230.1,197.0,28553,616494253,5.43,电子元件,江苏省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',23.77,29.45,30.62,45,['放量上涨'],极强
301628,强达电路,121.46,122.31,-0.69,122.39,119.01,6960,83730047,2.13,电子元件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.3,10.42,23.23,20,[],强势
301629,矽电股份,320.44,324.88,-1.37,328.95,311.92,3873,123721703,3.71,半导体,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.58,7.65,5.09,10,[],温和
301631,壹连科技,99.33,102.25,-2.86,101.3,99.33,4085,40881728,1.33,电子元件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.26,1.46,2.53,0,[],弱势
301632,广东建科,24.02,24.36,-1.4,24.16,23.87,6771,16236517,0.92,专业服务,广东省,0,0,1,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.72,-0.08,-0.74,25,['均线突破(突破5日线/突破10日线)'],弱势
301633,港迪技术,68.23,69.18,-1.37,68.99,67.63,1257,8567406,0.49,专用设备,湖北省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.42,-0.54,0.72,25,['MACD金叉'],弱势
301636,泽润新能,88.25,93.48,-5.59,89.59,85.47,15196,133489934,9.52,其他电气设备,江苏省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.18,-0.54,-15.05,20,['均线突破(突破5日线)'],温和
301638,南网数字,23.5,22.43,4.77,23.88,22.0,259813,602442632,11.06,计算机软件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',7.06,8.25,15.71,30,[],极强
301656,联合动力,25.73,26.17,-1.68,25.95,25.61,18027,46468483,1.08,汽车,江苏省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.87,-0.66,-1.98,25,['MACD金叉'],弱势
301658,首航新能,32.5,32.49,0.03,32.86,31.68,10975,35485215,2.66,其他电气设备,广东省,0,0,1,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.21,3.14,-2.55,30,['均线突破(突破5日线/突破20日线)'],弱势
301662,宏工科技,183.95,186.0,-1.1,189.5,180.0,2155,39970333,1.3,专用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.65,10.47,-1.96,10,[],温和
301665,泰禾股份,31.47,32.12,-2.02,32.11,31.2,9649,30373747,2.52,化肥农药,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.38,7.0,6.82,0,[],弱势
301667,纳百川,65.96,68.54,-3.76,67.43,65.8,7508,49932989,3.34,汽车,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.13,-1.09,-2.8,0,[],弱势
301668,昊创瑞通,54.71,54.43,0.51,55.5,53.12,4683,25486232,2.03,输变电设备,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.33,4.51,5.45,10,[],温和
301678,新恒汇,72.3,74.25,-2.63,73.35,71.8,8139,58979679,1.7,半导体,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.23,0.14,-1.66,0,[],弱势
301687,新广益,61.45,61.54,-0.15,61.8,60.31,8101,49608790,2.74,化学制品,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.74,7.77,5.01,10,[],温和
302132,中航成飞,82.42,79.56,3.59,82.45,80.3,104381,852277271,1.78,航空航天装备,陕西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.74,3.73,7.54,10,[],温和
600000,浦发银行,9.7,9.72,-0.21,9.77,9.64,153741,149184806,0.05,银行,上海,0,0,0,0,0,0,1,0,0,b'\x00',b'\x00',b'\x00',-0.92,-1.92,-4.15,0,[],弱势
600004,白云机场,9.29,9.4,-1.17,9.33,9.25,59081,54843588,0.25,航空机场,广东省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.38,-0.85,-2.31,10,['均线突破(突破5日线)'],弱势
600006,东风股份,6.88,6.94,-0.86,6.9,6.85,42994,29539364,0.21,汽车,湖北省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.15,0.15,-0.43,15,['均线突破(突破10日线)'],弱势
600008,首创环保,3.2,3.18,0.63,3.2,3.14,293091,92884449,0.4,水务,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.89,5.96,4.58,10,[],温和
600009,上海机场,30.1,30.51,-1.34,30.18,30.0,47782,143716906,0.23,航空机场,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.7,-2.11,-2.71,0,[],弱势
600010,包钢股份,3.38,3.24,4.32,3.39,3.13,13306918,4351543311,4.24,钢铁,内蒙古自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',15.36,29.01,42.02,30,[],极强
600011,华能国际,7.38,7.24,1.93,7.39,7.2,527925,385476254,0.48,电力,河北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',5.73,5.88,6.65,20,[],强势
600012,皖通高速,14.34,14.19,1.06,14.34,14.08,12745,18120182,0.11,公路铁路,安徽省,0,1,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.06,1.34,0.99,45,"['KDJ金叉', '均线突破(突破10日线)']",温和
600015,华夏银行,6.72,6.69,0.45,6.74,6.66,156229,104658945,0.1,银行,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.05,-0.15,2.13,10,[],温和
600016,民生银行,3.9,3.88,0.52,3.91,3.85,750283,291093006,0.21,银行,北京,0,0,0,0,0,0,0,0,1,b'\x00',b'\x00',b'\x00',0.26,-0.76,0.52,30,['反转锤子线'],温和
600018,上港集团,5.1,5.09,0.2,5.1,5.05,166913,84599926,0.07,港口航运,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.79,1.8,1.19,10,[],温和
600019,宝钢股份,7.24,7.2,0.56,7.26,7.12,559049,401759001,0.26,钢铁,上海,1,1,0,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',3.13,4.62,1.97,90,"['MACD金叉', 'KDJ金叉', '均线突破(突破10日线/突破20日线)']",温和
600020,中原高速,4.14,4.14,0.0,4.14,4.09,26463,10888975,0.12,公路铁路,河南省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.73,2.48,1.47,25,['均线突破(突破10日线)'],温和
600021,上海电力,22.02,21.85,0.78,22.1,21.13,282262,611104317,1.0,电力,上海,1,0,0,0,1,1,0,0,0,b'\x00',b'\x00',b'\x00',5.46,9.23,7.84,80,"['MACD金叉', '均线突破(突破20日线)', '放量上涨']",强势
600023,浙能电力,5.36,5.33,0.56,5.38,5.26,356756,189911123,0.27,电力,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',5.1,8.06,8.06,20,[],强势
600025,华能水电,9.48,9.37,1.17,9.49,9.31,99428,93571491,0.06,电力,云南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.49,5.1,3.16,20,[],强势
600026,中远海能,21.37,20.58,3.84,22.64,21.02,959688,2121244848,2.76,港口航运,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.05,26.08,33.81,30,[],极强
600027,华电国际,5.14,5.1,0.78,5.16,5.05,504449,257563523,0.55,电力,山东省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',4.9,5.98,5.54,35,['放量上涨'],强势
600028,中国石化,6.63,6.46,2.63,6.9,6.6,3150410,2127897027,0.33,石油天然气,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.69,4.08,2.0,10,[],温和
600029,南方航空,7.03,7.34,-4.22,7.12,6.85,613487,427533321,0.46,航空机场,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-6.02,-7.5,-14.48,0,[],弱势
600030,中信证券,27.14,27.37,-0.84,27.2,27.08,227186,616372458,0.19,非银行金融,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.16,-1.74,-2.62,0,[],弱势
600031,三一重工,23.3,23.15,0.65,23.37,22.77,117855,272830261,0.14,专用设备,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.84,0.78,1.39,0,[],弱势
600032,浙江新能,8.45,8.3,1.81,8.45,8.22,67157,56032158,0.28,电力,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.45,8.61,6.56,20,[],强势
600035,楚天高速,4.02,4.05,-0.74,4.04,4.01,29520,11871417,0.18,公路铁路,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.5,2.81,1.77,10,[],温和
600036,招商银行,38.57,38.75,-0.46,38.74,38.5,123235,475503825,0.06,银行,广东省,0,0,0,0,0,0,1,0,0,b'\x00',b'\x00',b'\x00',-0.54,-0.36,-2.6,0,[],弱势
600038,中直股份,38.96,38.75,0.54,39.3,38.4,43847,170450289,0.66,航空航天装备,黑龙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.48,2.61,5.58,10,[],温和
600048,保利发展,6.85,6.8,0.74,6.87,6.7,378637,256616700,0.32,房地产开发,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.58,1.63,-1.86,0,[],弱势
600050,中国联通,4.91,4.92,-0.2,4.92,4.86,448319,219143151,0.15,通信运营,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.61,2.29,1.45,10,[],温和
600051,宁波联合,8.15,8.18,-0.37,8.19,8.06,17114,13918671,0.55,贸易,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.49,1.62,0.37,0,[],弱势
600052,东望时代,4.39,4.55,-3.52,4.49,4.39,67286,29891185,0.8,水务,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.57,-4.15,-3.3,0,[],弱势
600054,黄山旅游,12.54,12.61,-0.56,12.69,12.36,29149,36516536,0.57,休闲服务,安徽省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.32,-3.39,-8.27,20,['均线突破(突破5日线)'],温和
600055,万东医疗,15.3,15.57,-1.73,15.57,15.29,17587,27035870,0.25,医疗器械,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.11,-3.1,-3.89,0,[],弱势
600056,中国医药,10.6,10.66,-0.56,10.62,10.51,36662,38679567,0.25,医药商业,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.66,0.47,-1.67,0,[],弱势
600058,五矿发展,13.61,13.85,-1.73,13.7,13.43,55737,75676756,0.52,贸易,北京,0,0,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.37,7.08,4.45,20,['均线突破(突破20日线)'],弱势
600059,古越龙山,9.75,9.92,-1.71,9.83,9.72,39870,38912635,0.44,饮料,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.47,-2.6,-2.01,0,[],弱势
600060,海信视像,22.51,22.61,-0.44,22.63,22.27,25867,57984129,0.2,视听器材,山东省,0,0,0,0,0,0,1,0,0,b'\x00',b'\x00',b'\x00',-2.09,-2.51,-7.29,0,[],弱势
600061,国投资本,7.39,7.46,-0.94,7.41,7.37,93892,69391040,0.15,非银行金融,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.47,-2.51,-2.25,0,[],弱势
600062,华润双鹤,18.32,18.4,-0.43,18.34,18.25,15815,28920705,0.15,化学制药,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.92,0.05,-1.93,0,[],弱势
600063,皖维高新,7.34,7.32,0.27,7.41,7.21,165177,120765154,0.8,合成纤维及树脂,安徽省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.94,6.53,0.55,25,['MACD金叉'],弱势
600064,南京高科,8.83,8.91,-0.9,8.85,8.75,71077,62561031,0.41,房地产开发,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.89,0.68,0.11,0,[],弱势
600066,宇通客车,30.19,29.69,1.68,30.38,29.27,55873,167652296,0.25,汽车,河南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.05,-5.42,-4.4,0,[],弱势
600071,凤凰光学,21.24,21.58,-1.58,21.48,21.2,10565,22520515,0.38,光电子器件,江西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.39,0.66,0.81,0,[],弱势
600075,新疆天业,6.69,6.61,1.21,6.71,6.5,99777,66236940,0.58,化学原料,新疆维吾尔自治区,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.24,3.88,13.2,20,['均线突破(突破5日线)'],温和
600076,康欣新材,3.91,3.99,-2.01,3.95,3.88,81903,31994228,0.61,林业,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.22,-1.01,-1.01,0,[],弱势
600078,澄星股份,13.41,14.16,-5.3,14.28,13.16,320392,434418854,4.84,化学原料,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.37,20.49,14.71,0,[],弱势
600079,ST人福,19.87,19.82,0.25,19.96,19.54,56090,110359632,0.36,化学制药,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.15,3.49,3.06,0,[],弱势
600081,东风科技,11.67,11.88,-1.77,11.8,11.65,9590,11235058,0.17,汽车,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.99,-1.77,-1.35,0,[],弱势
600082,海泰发展,3.95,4.39,-10.02,3.95,3.95,17281,6825995,0.27,房地产开发,天津,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-10.63,-8.14,-7.06,10,['均线突破(突破5日线)'],弱势
600085,同仁堂,30.58,30.77,-0.62,30.68,30.39,15948,48624491,0.12,中药生产,北京,0,0,1,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.04,-0.07,-3.01,30,['均线突破(突破5日线/突破20日线)'],弱势
600088,中视传媒,16.02,16.44,-2.55,16.24,15.99,24305,39114621,0.61,影视动漫,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.09,-9.95,-9.95,0,[],弱势
600089,特变电工,31.71,30.34,4.52,32.15,29.9,1512509,4726948980,2.99,输变电设备,新疆维吾尔自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.93,10.3,15.1,20,[],强势
600094,大名城,4.78,4.78,0.0,4.78,4.67,51509,24326231,0.24,房地产开发,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.04,-1.44,-1.44,0,[],弱势
600096,云天化,44.01,44.37,-0.81,45.4,43.1,380862,1684247033,2.09,化肥农药,云南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.64,23.0,23.0,10,[],温和
600097,开创国际,12.11,12.46,-2.81,12.28,12.08,26017,31687727,1.08,渔业,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.96,-3.51,-1.46,0,[],弱势
600098,广州发展,7.53,7.38,2.03,7.57,7.3,126028,93726380,0.36,电力,广东省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',5.46,8.97,8.35,35,['放量上涨'],强势
600099,林海股份,11.12,11.37,-2.2,11.25,11.08,13647,15269169,0.62,其他交运设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.46,-1.94,-1.94,0,[],弱势
600100,同方股份,9.41,9.52,-1.16,9.43,9.3,197200,184604703,0.59,计算机硬件,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.51,0.86,6.81,10,[],温和
600101,明星电力,11.2,11.07,1.17,11.25,10.8,194753,215314016,3.55,电力,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',7.18,11.55,11.44,20,[],强势
600103,青山纸业,3.81,3.88,-1.8,3.82,3.75,205354,77748148,0.93,造纸印刷,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.55,2.14,2.14,0,[],弱势
600104,上汽集团,14.26,14.33,-0.49,14.3,14.14,136770,194306994,0.12,汽车,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.04,-0.42,-1.31,0,[],弱势
600105,永鼎股份,30.01,29.94,0.23,30.42,28.89,387640,1158359132,2.65,通信设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.8,13.63,15.07,30,[],极强
600106,重庆路桥,6.2,6.31,-1.74,6.25,6.15,49336,30578013,0.37,公路铁路,重庆,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.59,0.65,-0.64,15,['均线突破(突破10日线)'],弱势
600107,ST尔雅,5.89,6.2,-5.0,6.08,5.89,33245,19778291,0.92,服装家纺,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-7.82,-5.31,-2.97,0,[],弱势
600108,亚盛集团,4.37,3.97,10.08,4.37,4.37,634883,277444015,3.26,农业,甘肃省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',20.05,29.29,24.5,55,['MACD金叉'],极强
600110,诺德股份,8.51,8.39,1.43,8.68,8.13,493643,419852911,2.84,输变电设备,吉林省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.16,22.09,26.64,20,[],强势
600111,北方稀土,62.5,62.4,0.16,63.57,61.09,580608,3621053429,1.61,稀有金属,内蒙古自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.43,14.18,24.73,20,[],强势
600113,浙江东日,56.57,57.16,-1.03,57.35,55.7,14454,81428294,0.35,商业物业经营,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.97,-2.3,-4.51,0,[],弱势
600114,东睦股份,34.99,35.51,-1.46,35.76,34.58,38630,135893286,0.63,金属制品,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.22,4.54,12.22,10,[],温和
600115,中国东航,5.48,5.73,-4.36,5.57,5.26,1604858,862747453,0.94,航空机场,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.86,-7.59,-13.02,0,[],弱势
600116,三峡水利,6.94,6.91,0.43,6.94,6.84,70733,48727302,0.37,电力,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.51,6.93,5.15,10,[],温和
